"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 09 05:09:18 GMT 2025","Wed Jul 09 05:09:19 GMT 2025","981","tests","test_products_page","","","","test_all_cards_are_visible_on_start_page [firefox]",""
"passed","Wed Jul 09 05:08:07 GMT 2025","Wed Jul 09 05:08:13 GMT 2025","5740","tests","test_cart","","","","test_total_cart_price_matches_products_total_price [firefox]",""
"passed","Wed Jul 09 05:08:45 GMT 2025","Wed Jul 09 05:08:46 GMT 2025","1224","tests","test_login","","","","test_login_with_inexistent_user [firefox]",""
"passed","Wed Jul 09 05:07:53 GMT 2025","Wed Jul 09 05:07:57 GMT 2025","3574","tests","test_cart","","","","test_product_is_displayed_in_products_table [firefox]",""
"passed","Wed Jul 09 05:08:16 GMT 2025","Wed Jul 09 05:08:22 GMT 2025","6469","tests","test_cart","","","","test_total_cart_price_drops_after_deleting_product [firefox]",""
"passed","Wed Jul 09 05:09:26 GMT 2025","Wed Jul 09 05:09:29 GMT 2025","2930","tests","test_products_page","","","","test_expected_products_are_displayed_with_all_expected_details[expected_product_type_and_category1] [firefox]",""
"passed","Wed Jul 09 05:07:59 GMT 2025","Wed Jul 09 05:08:05 GMT 2025","6513","tests","test_cart","","","","test_product_page_details_match_cart_page_details [firefox]",""
"passed","Wed Jul 09 05:08:41 GMT 2025","Wed Jul 09 05:08:42 GMT 2025","1735","tests","test_login","","","","test_login_with_wrong_password [firefox]",""
"passed","Wed Jul 09 05:09:31 GMT 2025","Wed Jul 09 05:09:32 GMT 2025","1582","tests","test_products_page","","","","test_expected_products_are_displayed_with_all_expected_details[expected_product_type_and_category2] [firefox]",""
"passed","Wed Jul 09 05:09:13 GMT 2025","Wed Jul 09 05:09:16 GMT 2025","2435","tests","test_product_page","","","","test_add_product_to_cart [firefox]",""
"passed","Wed Jul 09 05:09:08 GMT 2025","Wed Jul 09 05:09:11 GMT 2025","2788","tests","test_product_page","","","","test_product_details_match_card_details[products_and_category2] [firefox]",""
"passed","Wed Jul 09 05:08:53 GMT 2025","Wed Jul 09 05:08:58 GMT 2025","5377","tests","test_product_page","","","","test_product_details_match_card_details[products_and_category0] [firefox]",""
"passed","Wed Jul 09 05:08:33 GMT 2025","Wed Jul 09 05:08:35 GMT 2025","1912","tests","test_login","","","","test_login_valid_credentials [firefox]",""
"passed","Wed Jul 09 05:09:21 GMT 2025","Wed Jul 09 05:09:24 GMT 2025","3160","tests","test_products_page","","","","test_expected_products_are_displayed_with_all_expected_details[expected_product_type_and_category0] [firefox]",""
"passed","Wed Jul 09 05:08:37 GMT 2025","Wed Jul 09 05:08:38 GMT 2025","1056","tests","test_login","","","","test_login_with_missing_credentials [firefox]",""
"passed","Wed Jul 09 05:08:24 GMT 2025","Wed Jul 09 05:08:31 GMT 2025","6388","tests","test_cart","","","","test_can_place_order_succesfully [firefox]",""
"passed","Wed Jul 09 05:09:01 GMT 2025","Wed Jul 09 05:09:06 GMT 2025","5029","tests","test_product_page","","","","test_product_details_match_card_details[products_and_category1] [firefox]",""
"passed","Wed Jul 09 05:08:48 GMT 2025","Wed Jul 09 05:08:51 GMT 2025","2168","tests","test_login","","","","test_successful_login_after_initial_failed_attempt [firefox]",""
